i,j,x,y,p,w,q
38,25,0.764706,0.509804,1.496923,1.116955,1.497440
38,26,0.764706,0.529412,1.489390,1.121453,1.440961
38,27,0.764706,0.549020,1.474438,1.125952,1.334313
38,28,0.764706,0.568627,1.452295,1.130450,1.188957
38,29,0.764706,0.588235,1.423295,1.134948,1.019477
38,30,0.764706,0.607843,1.387879,1.139446,0.841184
38,31,0.764706,0.627451,1.346582,1.143945,0.667895
38,32,0.764706,0.647059,1.300032,1.148443,0.510302
38,33,0.764706,0.666667,1.248934,1.152941,0.375189
38,34,0.764706,0.686275,1.194062,1.157439,0.265445
38,35,0.764706,0.705882,1.136248,1.161938,0.180719
38,36,0.764706,0.725490,1.076369,1.166436,0.118395
38,37,0.764706,0.745098,1.015332,1.170934,0.074639
38,38,0.764706,0.764706,0.954063,1.175433,0.045280
38,39,0.764706,0.784314,0.893490,1.179931,0.026433
38,40,0.764706,0.803922,0.834531,1.184429,0.014849
38,41,0.764706,0.823529,0.778082,1.188927,0.008027
38,42,0.764706,0.843137,0.724996,1.193426,0.004175
38,43,0.764706,0.862745,0.676079,1.197924,0.002090
38,44,0.764706,0.882353,0.632072,1.202422,0.001007
38,45,0.764706,0.901961,0.593642,1.206920,0.000467
38,46,0.764706,0.921569,0.561373,1.211419,0.000208
38,47,0.764706,0.941176,0.535753,1.215917,0.000089
38,48,0.764706,0.960784,0.517170,1.220415,0.000037
38,49,0.764706,0.980392,0.505906,1.224913,0.000015
39,0,0.784314,0.019608,0.515278,1.004614,0.000009
39,1,0.784314,0.039216,0.526328,1.009227,0.000022
39,2,0.784314,0.058824,0.544558,1.013841,0.000052
39,3,0.784314,0.078431,0.569692,1.018454,0.000121
39,4,0.784314,0.098039,0.601350,1.023068,0.000272
39,5,0.784314,0.117647,0.639050,1.027682,0.000588
39,6,0.784314,0.137255,0.682222,1.032295,0.001220
39,7,0.784314,0.156863,0.730212,1.036909,0.002437
39,8,0.784314,0.176471,0.782291,1.041522,0.004686
39,9,0.784314,0.196078,0.837670,1.046136,0.008668
39,10,0.784314,0.215686,0.895510,1.050750,0.015431
39,11,0.784314,0.235294,0.954934,1.055363,0.026433
39,12,0.784314,0.254902,1.015041,1.059977,0.043572
39,13,0.784314,0.274510,1.074920,1.064591,0.069115
39,14,0.784314,0.294118,1.133664,1.069204,0.105497
39,15,0.784314,0.313725,1.190381,1.073818,0.154958
39,16,0.784314,0.333333,1.244212,1.078431,0.219023
39,17,0.784314,0.352941,1.294341,1.083045,0.297897
39,18,0.784314,0.372549,1.340009,1.087659,0.389894
39,19,0.784314,0.392157,1.380522,1.092272,0.491055
39,20,0.784314,0.411765,1.415267,1.096886,0.595136
39,21,0.784314,0.431373,1.443716,1.101499,0.694073
39,22,0.784314,0.450980,1.465440,1.106113,0.778927
39,23,0.784314,0.470588,1.480108,1.110727,0.841184
39,24,0.784314,0.490196,1.487498,1.115340,0.874155
39,25,0.784314,0.509804,1.487498,1.119954,0.874155
39,26,0.784314,0.529412,1.480108,1.124567,0.841184
39,27,0.784314,0.549020,1.465440,1.129181,0.778927
39,28,0.784314,0.568627,1.443716,1.133795,0.694073
39,29,0.784314,0.588235,1.415267,1.138408,0.595136
39,30,0.784314,0.607843,1.380522,1.143022,0.491055
39,31,0.784314,0.627451,1.340009,1.147636,0.389894
39,32,0.784314,0.647059,1.294341,1.152249,0.297897
39,33,0.784314,0.666667,1.244212,1.156863,0.219023
39,34,0.784314,0.686275,1.190381,1.161476,0.154958
39,35,0.784314,0.705882,1.133664,1.166090,0.105497
39,36,0.784314,0.725490,1.074920,1.170704,0.069115
39,37,0.784314,0.745098,1.015041,1.175317,0.043572
39,38,0.784314,0.764706,0.954934,1.179931,0.026433
39,39,0.784314,0.784314,0.895510,1.184544,0.015431
39,40,0.784314,0.803922,0.837670,1.189158,0.008668
39,41,0.784314,0.823529,0.782291,1.193772,0.004686
39,42,0.784314,0.843137,0.730212,1.198385,0.002437
39,43,0.784314,0.862745,0.682222,1.202999,0.001220
39,44,0.784314,0.882353,0.639050,1.207612,0.000588
39,45,0.784314,0.901961,0.601350,1.212226,0.000272
39,46,0.784314,0.921569,0.569692,1.216840,0.000121
39,47,0.784314,0.941176,0.544558,1.221453,0.000052
39,48,0.784314,0.960784,0.526328,1.226067,0.000022
39,49,0.784314,0.980392,0.515278,1.230681,0.000009
40,0,0.803922,0.019608,0.531997,1.004729,0.000005
40,1,0.803922,0.039216,0.542666,1.009458,0.000012
40,2,0.803922,0.058824,0.560267,1.014187,0.000029
40,3,0.803922,0.078431,0.584535,1.018916,0.000068
40,4,0.803922,0.098039,0.615100,1.023645,0.000153
40,5,0.803922,0.117647,0.651500,1.028374,0.000330
40,6,0.803922,0.137255,0.693183,1.033103,0.000685
40,7,0.803922,0.156863,0.739517,1.037832,0.001369
40,8,0.803922,0.176471,0.789800,1.042561,0.002632
40,9,0.803922,0.196078,0.843269,1.047290,0.004869
40,10,0.803922,0.215686,0.899114,1.052018,0.008668
40,11,0.803922,0.235294,0.956488,1.056747,0.014849
40,12,0.803922,0.254902,1.014522,1.061476,0.024476
40,13,0.803922,0.274510,1.072336,1.066205,0.038825
40,14,0.803922,0.294118,1.129053,1.070934,0.059263
40,15,0.803922,0.313725,1.183814,1.075663,0.087047
40,16,0.803922,0.333333,1.235789,1.080392,0.123036
40,17,0.803922,0.352941,1.284189,1.085121,0.167343
40,18,0.803922,0.372549,1.328281,1.089850,0.219023
40,19,0.803922,0.392157,1.367397,1.094579,0.275849
40,20,0.803922,0.411765,1.400943,1.099308,0.334317
40,21,0.803922,0.431373,1.428412,1.104037,0.389894
40,22,0.803922,0.450980,1.449386,1.108766,0.437561
40,23,0.803922,0.470588,1.463548,1.113495,0.472534
40,24,0.803922,0.490196,1.470683,1.118224,0.491055
40,25,0.803922,0.509804,1.470683,1.122953,0.491055
40,26,0.803922,0.529412,1.463548,1.127682,0.472534
40,27,0.803922,0.549020,1.449386,1.132411,0.437561
40,28,0.803922,0.568627,1.428412,1.137140,0.389894
40,29,0.803922,0.588235,1.400943,1.141869,0.334317
40,30,0.803922,0.607843,1.367397,1.146597,0.275849
40,31,0.803922,0.627451,1.328281,1.151326,0.219023
40,32,0.803922,0.647059,1.284189,1.156055,0.167343
40,33,0.803922,0.666667,1.235789,1.160784,0.123036
40,34,0.803922,0.686275,1.183814,1.165513,0.087047
40,35,0.803922,0.705882,1.129053,1.170242,0.059263
40,36,0.803922,0.725490,1.072336,1.174971,0.038825
40,37,0.803922,0.745098,1.014522,1.179700,0.024476
40,38,0.803922,0.764706,0.956488,1.184429,0.014849
40,39,0.803922,0.784314,0.899114,1.189158,0.008668
40,40,0.803922,0.803922,0.843269,1.193887,0.004869
40,41,0.803922,0.823529,0.789800,1.198616,0.002632
40,42,0.803922,0.843137,0.739517,1.203345,0.001369
40,43,0.803922,0.862745,0.693183,1.208074,0.000685
40,44,0.803922,0.882353,0.651500,1.212803,0.000330
40,45,0.803922,0.901961,0.615100,1.217532,0.000153
40,46,0.803922,0.921569,0.584535,1.222261,0.000068
40,47,0.803922,0.941176,0.560267,1.226990,0.000029
40,48,0.803922,0.960784,0.542666,1.231719,0.000012
40,49,0.803922,0.980392,0.531997,1.236448,0.000005
41,0,0.823529,0.019608,0.555811,1.004844,0.000003
41,1,0.823529,0.039216,0.565937,1.009689,0.000007
41,2,0.823529,0.058824,0.582643,1.014533,0.000016
41,3,0.823529,0.078431,0.605675,1.019377,0.000037
41,4,0.823529,0.098039,0.634685,1.024221,0.000083
41,5,0.823529,0.117647,0.669233,1.029066,0.000178
41,6,0.823529,0.137255,0.708795,1.033910,0.000370
41,7,0.823529,0.156863,0.752772,1.038754,0.000740
41,8,0.823529,0.176471,0.800496,1.043599,0.001423
41,9,0.823529,0.196078,0.851244,1.048443,0.002632
41,10,0.823529,0.215686,0.904247,1.053287,0.004686
41,11,0.823529,0.235294,0.958702,1.058131,0.008027
41,12,0.823529,0.254902,1.013783,1.062976,0.013231
41,13,0.823529,0.274510,1.068655,1.067820,0.020987
41,14,0.823529,0.294118,1.122487,1.072664,0.032035
41,15,0.823529,0.313725,1.174461,1.077509,0.047054
41,16,0.823529,0.333333,1.223791,1.082353,0.066508
41,17,0.823529,0.352941,1.269728,1.087197,0.090459
41,18,0.823529,0.372549,1.311577,1.092042,0.118395
41,19,0.823529,0.392157,1.348702,1.096886,0.149113
41,20,0.823529,0.411765,1.380542,1.101730,0.180719
41,21,0.823529,0.431373,1.406612,1.106574,0.210762
41,22,0.823529,0.450980,1.426519,1.111419,0.236528
41,23,0.823529,0.470588,1.439961,1.116263,0.255433
41,24,0.823529,0.490196,1.446733,1.121107,0.265445
41,25,0.823529,0.509804,1.446733,1.125952,0.265445
41,26,0.823529,0.529412,1.439961,1.130796,0.255433
41,27,0.823529,0.549020,1.426519,1.135640,0.236528
41,28,0.823529,0.568627,1.406612,1.140484,0.210762
41,29,0.823529,0.588235,1.380542,1.145329,0.180719
41,30,0.823529,0.607843,1.348702,1.150173,0.149113
41,31,0.823529,0.627451,1.311577,1.155017,0.118395
41,32,0.823529,0.647059,1.269728,1.159862,0.090459
41,33,0.823529,0.666667,1.223791,1.164706,0.066508
41,34,0.823529,0.686275,1.174461,1.169550,0.047054
41,35,0.823529,0.705882,1.122487,1.174394,0.032035
41,36,0.823529,0.725490,1.068655,1.179239,0.020987
41,37,0.823529,0.745098,1.013783,1.184083,0.013231
41,38,0.823529,0.764706,0.958702,1.188927,0.008027
41,39,0.823529,0.784314,0.904247,1.193772,0.004686
41,40,0.823529,0.803922,0.851244,1.198616,0.002632
41,41,0.823529,0.823529,0.800496,1.203460,0.001423
41,42,0.823529,0.843137,0.752772,1.208304,0.000740
41,43,0.823529,0.862745,0.708795,1.213149,0.000370
41,44,0.823529,0.882353,0.669233,1.217993,0.000178
41,45,0.823529,0.901961,0.634685,1.222837,0.000083
41,46,0.823529,0.921569,0.605675,1.227682,0.000037
41,47,0.823529,0.941176,0.582643,1.232526,0.000016
41,48,0.823529,0.960784,0.565937,1.237370,0.000007
41,49,0.823529,0.980392,0.555811,1.242215,0.000003
42,0,0.843137,0.019608,0.586358,1.004960,0.000001
42,1,0.843137,0.039216,0.595787,1.009919,0.000003
42,2,0.843137,0.058824,0.611344,1.014879,0.000008
42,3,0.843137,0.078431,0.632793,1.019839,0.000019
42,4,0.843137,0.098039,0.659808,1.024798,0.000043
42,5,0.843137,0.117647,0.691980,1.029758,0.000093
42,6,0.843137,0.137255,0.728822,1.034717,0.000193
42,7,0.843137,0.156863,0.769774,1.039677,0.000385
42,8,0.843137,0.176471,0.814216,1.044637,0.000740
42,9,0.843137,0.196078,0.861474,1.049596,0.001369
42,10,0.843137,0.215686,0.910832,1.054556,0.002437
42,11,0.843137,0.235294,0.961542,1.059516,0.004175
42,12,0.843137,0.254902,1.012835,1.064475,0.006882
42,13,0.843137,0.274510,1.063934,1.069435,0.010917
42,14,0.843137,0.294118,1.114063,1.074394,0.016664
42,15,0.843137,0.313725,1.162463,1.079354,0.024476
42,16,0.843137,0.333333,1.208401,1.084314,0.034596
42,17,0.843137,0.352941,1.251179,1.089273,0.047054
42,18,0.843137,0.372549,1.290149,1.094233,0.061586
42,19,0.843137,0.392157,1.324722,1.099193,0.077565
42,20,0.843137,0.411765,1.354372,1.104152,0.094005
42,21,0.843137,0.431373,1.378649,1.109112,0.109632
42,22,0.843137,0.450980,1.397187,1.114072,0.123036
42,23,0.843137,0.470588,1.409704,1.119031,0.132869
42,24,0.843137,0.490196,1.416011,1.123991,0.138077
42,25,0.843137,0.509804,1.416011,1.128950,0.138077
42,26,0.843137,0.529412,1.409704,1.133910,0.132869
42,27,0.843137,0.549020,1.397187,1.138870,0.123036
42,28,0.843137,0.568627,1.378649,1.143829,0.109632
42,29,0.843137,0.588235,1.354372,1.148789,0.094005
42,30,0.843137,0.607843,1.324722,1.153749,0.077565
42,31,0.843137,0.627451,1.290149,1.158708,0.061586
42,32,0.843137,0.647059,1.251179,1.163668,0.047054
42,33,0.843137,0.666667,1.208401,1.168627,0.034596
42,34,0.843137,0.686275,1.162463,1.173587,0.024476
42,35,0.843137,0.705882,1.114063,1.178547,0.016664
42,36,0.843137,0.725490,1.063934,1.183506,0.010917
42,37,0.843137,0.745098,1.012835,1.188466,0.006882
42,38,0.843137,0.764706,0.961542,1.193426,0.004175
42,39,0.843137,0.784314,0.910832,1.198385,0.002437
42,40,0.843137,0.803922,0.861474,1.203345,0.001369
42,41,0.843137,0.823529,0.814216,1.208304,0.000740
42,42,0.843137,0.843137,0.769774,1.213264,0.000385
42,43,0.843137,0.862745,0.728822,1.218224,0.000193
42,44,0.843137,0.882353,0.691980,1.223183,0.000093
42,45,0.843137,0.901961,0.659808,1.228143,0.000043
42,46,0.843137,0.921569,0.632793,1.233103,0.000019
42,47,0.843137,0.941176,0.611344,1.238062,0.000008
42,48,0.843137,0.960784,0.595787,1.243022,0.000003
42,49,0.843137,0.980392,0.586358,1.247982,0.000001
43,0,0.862745,0.019608,0.623175,1.005075,0.000001
43,1,0.862745,0.039216,0.631766,1.010150,0.000002
43,2,0.862745,0.058824,0.645938,1.015225,0.000004
43,3,0.862745,0.078431,0.665478,1.020300,0.000010
43,4,0.862745,0.098039,0.690088,1.025375,0.000022
43,5,0.862745,0.117647,0.719396,1.030450,0.000046
43,6,0.862745,0.137255,0.752959,1.035525,0.000096
43,7,0.862745,0.156863,0.790266,1.040600,0.000193
43,8,0.862745,0.176471,0.830752,1.045675,0.000370
43,9,0.862745,0.196078,0.873804,1.050750,0.000685
43,10,0.862745,0.215686,0.918769,1.055825,0.001220
43,11,0.862745,0.235294,0.964965,1.060900,0.002090
43,12,0.862745,0.254902,1.011693,1.065975,0.003445
43,13,0.862745,0.274510,1.058243,1.071050,0.005465
43,14,0.862745,0.294118,1.103911,1.076125,0.008341
43,15,0.862745,0.313725,1.148003,1.081200,0.012252
43,16,0.862745,0.333333,1.189851,1.086275,0.017317
43,17,0.862745,0.352941,1.228822,1.091349,0.023553
43,18,0.862745,0.372549,1.264324,1.096424,0.030827
43,19,0.862745,0.392157,1.295819,1.101499,0.038825
43,20,0.862745,0.411765,1.322830,1.106574,0.047054
43,21,0.862745,0.431373,1.344946,1.111649,0.054877
43,22,0.862745,0.450980,1.361834,1.116724,0.061586
43,23,0.862745,0.470588,1.373237,1.121799,0.066508
43,24,0.862745,0.490196,1.378982,1.126874,0.069115
43,25,0.862745,0.509804,1.378982,1.131949,0.069115
43,26,0.862745,0.529412,1.373237,1.137024,0.066508
43,27,0.862745,0.549020,1.361834,1.142099,0.061586
43,28,0.862745,0.568627,1.344946,1.147174,0.054877
43,29,0.862745,0.588235,1.322830,1.152249,0.047054
43,30,0.862745,0.607843,1.295819,1.157324,0.038825
43,31,0.862745,0.627451,1.264324,1.162399,0.030827
43,32,0.862745,0.647059,1.228822,1.167474,0.023553
43,33,0.862745,0.666667,1.189851,1.172549,0.017317
43,34,0.862745,0.686275,1.148003,1.177624,0.012252
43,35,0.862745,0.705882,1.103911,1.182699,0.008341
43,36,0.862745,0.725490,1.058243,1.187774,0.005465
43,37,0.862745,0.745098,1.011693,1.192849,0.003445
43,38,0.862745,0.764706,0.964965,1.197924,0.002090
43,39,0.862745,0.784314,0.918769,1.202999,0.001220
43,40,0.862745,0.803922,0.873804,1.208074,0.000685
43,41,0.862745,0.823529,0.830752,1.213149,0.000370
43,42,0.862745,0.843137,0.790266,1.218224,0.000193
43,43,0.862745,0.862745,0.752959,1.223299,0.000096
43,44,0.862745,0.882353,0.719396,1.228374,0.000046
43,45,0.862745,0.901961,0.690088,1.233449,0.000022
43,46,0.862745,0.921569,0.665478,1.238524,0.000010
43,47,0.862745,0.941176,0.645938,1.243599,0.000004
43,48,0.862745,0.960784,0.631766,1.248674,0.000002
43,49,0.862745,0.980392,0.623175,1.253749,0.000001
44,0,0.882353,0.019608,0.665705,1.005190,0.000000
44,1,0.882353,0.039216,0.673326,1.010381,0.000001
44,2,0.882353,0.058824,0.685899,1.015571,0.000002
44,3,0.882353,0.078431,0.703233,1.020761,0.000005
44,4,0.882353,0.098039,0.725066,1.025952,0.000010
44,5,0.882353,0.117647,0.751066,1.031142,0.000022
44,6,0.882353,0.137255,0.780841,1.036332,0.000046
44,7,0.882353,0.156863,0.813937,1.041522,0.000093
44,8,0.882353,0.176471,0.849854,1.046713,0.000178
44,9,0.882353,0.196078,0.888047,1.051903,0.000330
44,10,0.882353,0.215686,0.927937,1.057093,0.000588
44,11,0.882353,0.235294,0.968920,1.062284,0.001007
44,12,0.882353,0.254902,1.010373,1.067474,0.001659
44,13,0.882353,0.274510,1.051670,1.072664,0.002632
44,14,0.882353,0.294118,1.092183,1.077855,0.004018
44,15,0.882353,0.313725,1.131299,1.083045,0.005901
44,16,0.882353,0.333333,1.168424,1.088235,0.008341
44,17,0.882353,0.352941,1.202996,1.093426,0.011345
44,18,0.882353,0.372549,1.234491,1.098616,0.014849
44,19,0.882353,0.392157,1.262432,1.103806,0.018701
44,20,0.882353,0.411765,1.286394,1.108997,0.022665
44,21,0.882353,0.431373,1.306015,1.114187,0.026433
44,22,0.882353,0.450980,1.320996,1.119377,0.029664
44,23,0.882353,0.470588,1.331112,1.124567,0.032035
44,24,0.882353,0.490196,1.336209,1.129758,0.033291
44,25,0.882353,0.509804,1.336209,1.134948,0.033291
44,26,0.882353,0.529412,1.331112,1.140138,0.032035
44,27,0.882353,0.549020,1.320996,1.145329,0.029664
44,28,0.882353,0.568627,1.306015,1.150519,0.026433
44,29,0.882353,0.588235,1.286394,1.155709,0.022665
44,30,0.882353,0.607843,1.262432,1.160900,0.018701
44,31,0.882353,0.627451,1.234491,1.166090,0.014849
44,32,0.882353,0.647059,1.202996,1.171280,0.011345
44,33,0.882353,0.666667,1.168424,1.176471,0.008341
44,34,0.882353,0.686275,1.131299,1.181661,0.005901
44,35,0.882353,0.705882,1.092183,1.186851,0.004018
44,36,0.882353,0.725490,1.051670,1.192042,0.002632
44,37,0.882353,0.745098,1.010373,1.197232,0.001659
44,38,0.882353,0.764706,0.968920,1.202422,0.001007
44,39,0.882353,0.784314,0.927937,1.207612,0.000588
44,40,0.882353,0.803922,0.888047,1.212803,0.000330
44,41,0.882353,0.823529,0.849854,1.217993,0.000178
44,42,0.882353,0.843137,0.813937,1.223183,0.000093
44,43,0.882353,0.862745,0.780841,1.228374,0.000046
44,44,0.882353,0.882353,0.751066,1.233564,0.000022
44,45,0.882353,0.901961,0.725066,1.238754,0.000010
44,46,0.882353,0.921569,0.703233,1.243945,0.000005
44,47,0.882353,0.941176,0.685899,1.249135,0.000002
44,48,0.882353,0.960784,0.673326,1.254325,0.000001
44,49,0.882353,0.980392,0.665705,1.259516,0.000000
45,0,0.901961,0.019608,0.713303,1.005306,0.000000
45,1,0.901961,0.039216,0.719838,1.010611,0.000000
45,2,0.901961,0.058824,0.730621,1.015917,0.000001
45,3,0.901961,0.078431,0.745487,1.021223,0.000002
45,4,0.901961,0.098039,0.764211,1.026528,0.000005
45,5,0.901961,0.117647,0.786510,1.031834,0.000010
45,6,0.901961,0.137255,0.812045,1.037140,0.000022
45,7,0.901961,0.156863,0.840429,1.042445,0.000043
45,8,0.901961,0.176471,0.871232,1.047751,0.000083
45,9,0.901961,0.196078,0.903987,1.053057,0.000153
45,10,0.901961,0.215686,0.938198,1.058362,0.000272
45,11,0.901961,0.235294,0.973345,1.063668,0.000467
45,12,0.901961,0.254902,1.008896,1.068973,0.000769
45,13,0.901961,0.274510,1.044313,1.074279,0.001220
45,14,0.901961,0.294118,1.079058,1.079585,0.001862
45,15,0.901961,0.313725,1.112604,1.084890,0.002735
45,16,0.901961,0.333333,1.144443,1.090196,0.003866
45,17,0.901961,0.352941,1.174093,1.095502,0.005258
45,18,0.901961,0.372549,1.201104,1.100807,0.006882
45,19,0.901961,0.392157,1.225066,1.106113,0.008668
45,20,0.901961,0.411765,1.245617,1.111419,0.010505
45,21,0.901961,0.431373,1.262444,1.116724,0.012252
45,22,0.901961,0.450980,1.275292,1.122030,0.013750
45,23,0.901961,0.470588,1.283968,1.127336,0.014849
45,24,0.901961,0.490196,1.288339,1.132641,0.015431
45,25,0.901961,0.509804,1.288339,1.137947,0.015431
45,26,0.901961,0.529412,1.283968,1.143253,0.014849
45,27,0.901961,0.549020,1.275292,1.148558,0.013750
45,28,0.901961,0.568627,1.262444,1.153864,0.012252
45,29,0.901961,0.588235,1.245617,1.159170,0.010505
45,30,0.901961,0.607843,1.225066,1.164475,0.008668
45,31,0.901961,0.627451,1.201104,1.169781,0.006882
45,32,0.901961,0.647059,1.174093,1.175087,0.005258
45,33,0.901961,0.666667,1.144443,1.180392,0.003866
45,34,0.901961,0.686275,1.112604,1.185698,0.002735
45,35,0.901961,0.705882,1.079058,1.191003,0.001862
45,36,0.901961,0.725490,1.044313,1.196309,0.001220
45,37,0.901961,0.745098,1.008896,1.201615,0.000769
45,38,0.901961,0.764706,0.973345,1.206920,0.000467
45,39,0.901961,0.784314,0.938198,1.212226,0.000272
45,40,0.901961,0.803922,0.903987,1.217532,0.000153
45,41,0.901961,0.823529,0.871232,1.222837,0.000083
45,42,0.901961,0.843137,0.840429,1.228143,0.000043
45,43,0.901961,0.862745,0.812045,1.233449,0.000022
45,44,0.901961,0.882353,0.786510,1.238754,0.000010
45,45,0.901961,0.901961,0.764211,1.244060,0.000005
45,46,0.901961,0.921569,0.745487,1.249366,0.000002
45,47,0.901961,0.941176,0.730621,1.254671,0.000001
45,48,0.901961,0.960784,0.719838,1.259977,0.000000
45,49,0.901961,0.980392,0.713303,1.265283,0.000000
46,0,0.921569,0.019608,0.765246,1.005421,0.000000
46,1,0.921569,0.039216,0.770598,1.010842,0.000000
46,2,0.921569,0.058824,0.779427,1.016263,0.000000
46,3,0.921569,0.078431,0.791599,1.021684,0.000001
46,4,0.921569,0.098039,0.806931,1.027105,0.000002
46,5,0.921569,0.117647,0.825190,1.032526,0.000005
46,6,0.921569,0.137255,0.846098,1.037947,0.000010
46,7,0.921569,0.156863,0.869340,1.043368,0.000019
46,8,0.921569,0.176471,0.894562,1.048789,0.000037
46,9,0.921569,0.196078,0.921383,1.054210,0.000068
46,10,0.921569,0.215686,0.949395,1.059631,0.000121
46,11,0.921569,0.235294,0.978174,1.065052,0.000208
46,12,0.921569,0.254902,1.007284,1.070473,0.000343
46,13,0.921569,0.274510,1.036284,1.075894,0.000544
46,14,0.921569,0.294118,1.064734,1.081315,0.000831
46,15,0.921569,0.313725,1.092203,1.086736,0.001220
46,16,0.921569,0.333333,1.118273,1.092157,0.001724
46,17,0.921569,0.352941,1.142551,1.097578,0.002345
46,18,0.921569,0.372549,1.164668,1.102999,0.003070
46,19,0.921569,0.392157,1.184289,1.108420,0.003866
46,20,0.921569,0.411765,1.201116,1.113841,0.004686
46,21,0.921569,0.431373,1.214895,1.119262,0.005465
46,22,0.921569,0.450980,1.225415,1.124683,0.006133
46,23,0.921569,0.470588,1.232519,1.130104,0.006623
46,24,0.921569,0.490196,1.236098,1.135525,0.006882
46,25,0.921569,0.509804,1.236098,1.140946,0.006882
46,26,0.921569,0.529412,1.232519,1.146367,0.006623
46,27,0.921569,0.549020,1.225415,1.151788,0.006133
46,28,0.921569,0.568627,1.214895,1.157209,0.005465
46,29,0.921569,0.588235,1.201116,1.162630,0.004686
46,30,0.921569,0.607843,1.184289,1.168051,0.003866
46,31,0.921569,0.627451,1.164668,1.173472,0.003070
46,32,0.921569,0.647059,1.142551,1.178893,0.002345
46,33,0.921569,0.666667,1.118273,1.184314,0.001724
46,34,0.921569,0.686275,1.092203,1.189735,0.001220
46,35,0.921569,0.705882,1.064734,1.195156,0.000831
46,36,0.921569,0.725490,1.036284,1.200577,0.000544
46,37,0.921569,0.745098,1.007284,1.205998,0.000343
46,38,0.921569,0.764706,0.978174,1.211419,0.000208
46,39,0.921569,0.784314,0.949395,1.216840,0.000121
46,40,0.921569,0.803922,0.921383,1.222261,0.000068
46,41,0.921569,0.823529,0.894562,1.227682,0.000037
46,42,0.921569,0.843137,0.869340,1.233103,0.000019
46,43,0.921569,0.862745,0.846098,1.238524,0.000010
46,44,0.921569,0.882353,0.825190,1.243945,0.000005
46,45,0.921569,0.901961,0.806931,1.249366,0.000002
46,46,0.921569,0.921569,0.791599,1.254787,0.000001
46,47,0.921569,0.941176,0.779427,1.260208,0.000000
46,48,0.921569,0.960784,0.770598,1.265629,0.000000
46,49,0.921569,0.980392,0.765246,1.271050,0.000000
47,0,0.941176,0.019608,0.820748,1.005536,0.000000
47,1,0.941176,0.039216,0.824834,1.011073,0.000000
47,2,0.941176,0.058824,0.831576,1.016609,0.000000
47,3,0.941176,0.078431,0.840871,1.022145,0.000000
47,4,0.941176,0.098039,0.852578,1.027682,0.000001
47,5,0.941176,0.117647,0.866520,1.033218,0.000002
47,6,0.941176,0.137255,0.882485,1.038754,0.000004
47,7,0.941176,0.156863,0.900231,1.044291,0.000008
47,8,0.941176,0.176471,0.919490,1.049827,0.000016
47,9,0.941176,0.196078,0.939970,1.055363,0.000029
47,10,0.941176,0.215686,0.961359,1.060900,0.000052
47,11,0.941176,0.235294,0.983334,1.066436,0.000089
47,12,0.941176,0.254902,1.005562,1.071972,0.000147
47,13,0.941176,0.274510,1.027706,1.077509,0.000234
47,14,0.941176,0.294118,1.049429,1.083045,0.000356
47,15,0.941176,0.313725,1.070403,1.088581,0.000524
47,16,0.941176,0.333333,1.090310,1.094118,0.000740
47,17,0.941176,0.352941,1.108848,1.099654,0.001007
47,18,0.941176,0.372549,1.125736,1.105190,0.001318
47,19,0.941176,0.392157,1.140718,1.110727,0.001659
47,20,0.941176,0.411765,1.153567,1.116263,0.002011
47,21,0.941176,0.431373,1.164088,1.121799,0.002345
47,22,0.941176,0.450980,1.172121,1.127336,0.002632
47,23,0.941176,0.470588,1.177545,1.132872,0.002843
47,24,0.941176,0.490196,1.180278,1.138408,0.002954
47,25,0.941176,0.509804,1.180278,1.143945,0.002954
47,26,0.941176,0.529412,1.177545,1.149481,0.002843
47,27,0.941176,0.549020,1.172121,1.155017,0.002632
47,28,0.941176,0.568627,1.164088,1.160554,0.002345
47,29,0.941176,0.588235,1.153567,1.166090,0.002011
47,30,0.941176,0.607843,1.140718,1.171626,0.001659
47,31,0.941176,0.627451,1.125736,1.177163,0.001318
47,32,0.941176,0.647059,1.108848,1.182699,0.001007
47,33,0.941176,0.666667,1.090310,1.188235,0.000740
47,34,0.941176,0.686275,1.070403,1.193772,0.000524
47,35,0.941176,0.705882,1.049429,1.199308,0.000356
47,36,0.941176,0.725490,1.027706,1.204844,0.000234
47,37,0.941176,0.745098,1.005562,1.210381,0.000147
47,38,0.941176,0.764706,0.983334,1.215917,0.000089
47,39,0.941176,0.784314,0.961359,1.221453,0.000052
47,40,0.941176,0.803922,0.939970,1.226990,0.000029
47,41,0.941176,0.823529,0.919490,1.232526,0.000016
47,42,0.941176,0.843137,0.900231,1.238062,0.000008
47,43,0.941176,0.862745,0.882485,1.243599,0.000004
47,44,0.941176,0.882353,0.866520,1.249135,0.000002
47,45,0.941176,0.901961,0.852578,1.254671,0.000001
47,46,0.941176,0.921569,0.840871,1.260208,0.000000
47,47,0.941176,0.941176,0.831576,1.265744,0.000000
47,48,0.941176,0.960784,0.824834,1.271280,0.000000
47,49,0.941176,0.980392,0.820748,1.276817,0.000000
48,0,0.960784,0.019608,0.878968,1.005652,0.000000
48,1,0.960784,0.039216,0.881727,1.011303,0.000000
48,2,0.960784,0.058824,0.886279,1.016955,0.000000
48,3,0.960784,0.078431,0.892555,1.022607,0.000000
48,4,0.960784,0.098039,0.900459,1.028258,0.000000
48,5,0.960784,0.117647,0.909873,1.033910,0.000001
48,6,0.960784,0.137255,0.920653,1.039562,0.000002
